shape,time,contract,value,Load Zone
ONPEAK,1583020800000,ZFB,43.8,Zone F
ONPEAK,1585699200000,ZFB,34.4,Zone F
ONPEAK,1588291200000,ZFB,29.3,Zone F
ONPEAK,1590969600000,ZFB,31.45,Zone F
ONPEAK,1593561600000,ZFB,37,Zone F
ONPEAK,1596240000000,ZFB,35.45,Zone F
ONPEAK,1598918400000,ZFB,31.9,Zone F
ONPEAK,1601510400000,ZFB,30.35,Zone F
ONPEAK,1604188800000,ZFB,36.25,Zone F
ONPEAK,1606780800000,ZFB,49.25,Zone F
ONPEAK,1609459200000,ZFB,77.85,Zone F
ONPEAK,1612137600000,ZFB,73.7,Zone F
ONPEAK,1614556800000,ZFB,45.35,Zone F
ONPEAK,1617235200000,ZFB,36.35,Zone F
ONPEAK,1619827200000,ZFB,33.6,Zone F
ONPEAK,1622505600000,ZFB,34.25,Zone F
ONPEAK,1625097600000,ZFB,39.8,Zone F
ONPEAK,1627776000000,ZFB,38.35,Zone F
ONPEAK,1630454400000,ZFB,34.45,Zone F
ONPEAK,1633046400000,ZFB,31.8,Zone F
ONPEAK,1635724800000,ZFB,37.5,Zone F
ONPEAK,1638316800000,ZFB,52.55,Zone F
ONPEAK,1640995200000,ZFB,77.95,Zone F
ONPEAK,1643673600000,ZFB,73.45,Zone F
ONPEAK,1646092800000,ZFB,51.8,Zone F
OFFPEAK,1554076800000,ZFD,26.85,Zone F
OFFPEAK,1556668800000,ZFD,20.7,Zone F
OFFPEAK,1559347200000,ZFD,22.85,Zone F
OFFPEAK,1561939200000,ZFD,27.3,Zone F
OFFPEAK,1564617600000,ZFD,24.5,Zone F
OFFPEAK,1567296000000,ZFD,22.8,Zone F
OFFPEAK,1569888000000,ZFD,23.45,Zone F
OFFPEAK,1572566400000,ZFD,29.25,Zone F
OFFPEAK,1575158400000,ZFD,39.7,Zone F
OFFPEAK,1577836800000,ZFD,64.75,Zone F
OFFPEAK,1580515200000,ZFD,62.85,Zone F
OFFPEAK,1583020800000,ZFD,35.85,Zone F
OFFPEAK,1585699200000,ZFD,26.45,Zone F
OFFPEAK,1588291200000,ZFD,22.8,Zone F
OFFPEAK,1590969600000,ZFD,21.65,Zone F
OFFPEAK,1593561600000,ZFD,25.85,Zone F
OFFPEAK,1596240000000,ZFD,25.05,Zone F
OFFPEAK,1598918400000,ZFD,22.3,Zone F
OFFPEAK,1601510400000,ZFD,23.7,Zone F
OFFPEAK,1604188800000,ZFD,30.2,Zone F
OFFPEAK,1606780800000,ZFD,43.2,Zone F
OFFPEAK,1609459200000,ZFD,70.3,Zone F
OFFPEAK,1612137600000,ZFD,67.85,Zone F
OFFPEAK,1614556800000,ZFD,33.1,Zone F
OFFPEAK,1617235200000,ZFD,26.3,Zone F
OFFPEAK,1619827200000,ZFD,25.5,Zone F
OFFPEAK,1622505600000,ZFD,25.65,Zone F
OFFPEAK,1625097600000,ZFD,27.95,Zone F
OFFPEAK,1627776000000,ZFD,27.25,Zone F
OFFPEAK,1630454400000,ZFD,25.15,Zone F
OFFPEAK,1633046400000,ZFD,24.75,Zone F
OFFPEAK,1635724800000,ZFD,28.6,Zone F
OFFPEAK,1638316800000,ZFD,42.75,Zone F
OFFPEAK,1640995200000,ZFD,66.5,Zone F
OFFPEAK,1643673600000,ZFD,63.9,Zone F
OFFPEAK,1646092800000,ZFD,43.3,Zone F
ONPEAK,1554076800000,ZIK,35.65,Zone I
ONPEAK,1556668800000,ZIK,31.5,Zone I
ONPEAK,1559347200000,ZIK,32.5,Zone I
ONPEAK,1561939200000,ZIK,42.15,Zone I
ONPEAK,1564617600000,ZIK,38.2,Zone I
ONPEAK,1567296000000,ZIK,35.05,Zone I
ONPEAK,1569888000000,ZIK,32.2,Zone I
ONPEAK,1572566400000,ZIK,37.05,Zone I
ONPEAK,1575158400000,ZIK,50.1,Zone I
ONPEAK,1577836800000,ZIK,66.4,Zone I
ONPEAK,1580515200000,ZIK,63.75,Zone I
ONPEAK,1583020800000,ZIK,39.45,Zone I
ONPEAK,1585699200000,ZIK,32.15,Zone I
ONPEAK,1588291200000,ZIK,29.2,Zone I
ONPEAK,1590969600000,ZIK,31.45,Zone I
ONPEAK,1593561600000,ZIK,39.35,Zone I
ONPEAK,1596240000000,ZIK,35.85,Zone I
ONPEAK,1598918400000,ZIK,31.8,Zone I
ONPEAK,1601510400000,ZIK,29.9,Zone I
ONPEAK,1604188800000,ZIK,33.1,Zone I
ONPEAK,1606780800000,ZIK,44.75,Zone I
ONPEAK,1609459200000,ZIK,65,Zone I
ONPEAK,1612137600000,ZIK,63.35,Zone I
ONPEAK,1614556800000,ZIK,37.85,Zone I
ONPEAK,1617235200000,ZIK,31.55,Zone I
ONPEAK,1619827200000,ZIK,30.25,Zone I
ONPEAK,1622505600000,ZIK,30.65,Zone I
ONPEAK,1625097600000,ZIK,39.55,Zone I
ONPEAK,1627776000000,ZIK,36.25,Zone I
ONPEAK,1630454400000,ZIK,30.85,Zone I
ONPEAK,1633046400000,ZIK,29,Zone I
ONPEAK,1635724800000,ZIK,31.9,Zone I
ONPEAK,1638316800000,ZIK,44.6,Zone I
ONPEAK,1640995200000,ZIK,70.3,Zone I
ONPEAK,1643673600000,ZIK,68.7,Zone I
ONPEAK,1646092800000,ZIK,41.25,Zone I
OFFPEAK,1554076800000,ZIL,26.95,Zone I
OFFPEAK,1556668800000,ZIL,20.55,Zone I
OFFPEAK,1559347200000,ZIL,22.8,Zone I
OFFPEAK,1561939200000,ZIL,26.75,Zone I
OFFPEAK,1564617600000,ZIL,24.35,Zone I
OFFPEAK,1567296000000,ZIL,23.4,Zone I
OFFPEAK,1569888000000,ZIL,22.55,Zone I
OFFPEAK,1572566400000,ZIL,27.95,Zone I
OFFPEAK,1575158400000,ZIL,39.3,Zone I
OFFPEAK,1577836800000,ZIL,57.6,Zone I
OFFPEAK,1580515200000,ZIL,55.55,Zone I
OFFPEAK,1583020800000,ZIL,34.15,Zone I
OFFPEAK,1585699200000,ZIL,25.45,Zone I
OFFPEAK,1588291200000,ZIL,21.75,Zone I
OFFPEAK,1590969600000,ZIL,21.5,Zone I
OFFPEAK,1593561600000,ZIL,27.2,Zone I
OFFPEAK,1596240000000,ZIL,24.55,Zone I
OFFPEAK,1598918400000,ZIL,21.8,Zone I
OFFPEAK,1601510400000,ZIL,21.95,Zone I
OFFPEAK,1604188800000,ZIL,28.15,Zone I
OFFPEAK,1606780800000,ZIL,39.2,Zone I
OFFPEAK,1609459200000,ZIL,54.9,Zone I
OFFPEAK,1612137600000,ZIL,52.25,Zone I
OFFPEAK,1614556800000,ZIL,29.4,Zone I
OFFPEAK,1617235200000,ZIL,23.65,Zone I
OFFPEAK,1619827200000,ZIL,20.8,Zone I
OFFPEAK,1622505600000,ZIL,21.45,Zone I
OFFPEAK,1625097600000,ZIL,26.3,Zone I
OFFPEAK,1627776000000,ZIL,23.9,Zone I
OFFPEAK,1630454400000,ZIL,22.05,Zone I
OFFPEAK,1633046400000,ZIL,21.25,Zone I
OFFPEAK,1635724800000,ZIL,22.95,Zone I
OFFPEAK,1638316800000,ZIL,36.95,Zone I
OFFPEAK,1640995200000,ZIL,46.35,Zone I
OFFPEAK,1643673600000,ZIL,44.05,Zone I
OFFPEAK,1646092800000,ZIL,32.95,Zone I
ONPEAK,1554076800000,ZKB,45.4,Zone K
ONPEAK,1556668800000,ZKB,40.35,Zone K
ONPEAK,1559347200000,ZKB,43.25,Zone K
ONPEAK,1561939200000,ZKB,52.75,Zone K
ONPEAK,1564617600000,ZKB,48.4,Zone K
ONPEAK,1567296000000,ZKB,45.1,Zone K
ONPEAK,1569888000000,ZKB,42.75,Zone K
ONPEAK,1572566400000,ZKB,47.25,Zone K
ONPEAK,1575158400000,ZKB,59.75,Zone K
ONPEAK,1577836800000,ZKB,76.4,Zone K
ONPEAK,1580515200000,ZKB,73.75,Zone K
ONPEAK,1583020800000,ZKB,49.45,Zone K
ONPEAK,1585699200000,ZKB,42.15,Zone K
ONPEAK,1588291200000,ZKB,39.2,Zone K
ONPEAK,1590969600000,ZKB,41.45,Zone K
ONPEAK,1593561600000,ZKB,49.35,Zone K
ONPEAK,1596240000000,ZKB,45.85,Zone K
ONPEAK,1598918400000,ZKB,41.8,Zone K
ONPEAK,1601510400000,ZKB,39.9,Zone K
ONPEAK,1604188800000,ZKB,43.1,Zone K
ONPEAK,1606780800000,ZKB,54.75,Zone K
ONPEAK,1609459200000,ZKB,74.9,Zone K
ONPEAK,1612137600000,ZKB,73.25,Zone K
ONPEAK,1614556800000,ZKB,47.85,Zone K
ONPEAK,1617235200000,ZKB,41.6,Zone K
ONPEAK,1619827200000,ZKB,40.25,Zone K
ONPEAK,1622505600000,ZKB,40.7,Zone K
ONPEAK,1625097600000,ZKB,49.55,Zone K
ONPEAK,1627776000000,ZKB,46.25,Zone K
ONPEAK,1630454400000,ZKB,40.9,Zone K
ONPEAK,1633046400000,ZKB,39.05,Zone K
ONPEAK,1635724800000,ZKB,41.95,Zone K
ONPEAK,1638316800000,ZKB,54.55,Zone K
ONPEAK,1640995200000,ZKB,80.1,Zone K
ONPEAK,1643673600000,ZKB,78.5,Zone K
ONPEAK,1646092800000,ZKB,51.35,Zone K
OFFPEAK,1554076800000,ZKD,28.3,Zone K
OFFPEAK,1556668800000,ZKD,23.75,Zone K
OFFPEAK,1559347200000,ZKD,28.3,Zone K
OFFPEAK,1561939200000,ZKD,32.6,Zone K
OFFPEAK,1564617600000,ZKD,28.75,Zone K
OFFPEAK,1567296000000,ZKD,26.45,Zone K
OFFPEAK,1569888000000,ZKD,27.15,Zone K
OFFPEAK,1572566400000,ZKD,34.15,Zone K
OFFPEAK,1575158400000,ZKD,46.5,Zone K
OFFPEAK,1577836800000,ZKD,64.45,Zone K
OFFPEAK,1580515200000,ZKD,60.45,Zone K
OFFPEAK,1583020800000,ZKD,37.5,Zone K
OFFPEAK,1585699200000,ZKD,30.25,Zone K
OFFPEAK,1588291200000,ZKD,27.35,Zone K
OFFPEAK,1590969600000,ZKD,27,Zone K
OFFPEAK,1593561600000,ZKD,31.4,Zone K
OFFPEAK,1596240000000,ZKD,30.5,Zone K
OFFPEAK,1598918400000,ZKD,27.6,Zone K
OFFPEAK,1601510400000,ZKD,28.25,Zone K
OFFPEAK,1604188800000,ZKD,32.8,Zone K
OFFPEAK,1606780800000,ZKD,45.3,Zone K
OFFPEAK,1609459200000,ZKD,65.8,Zone K
OFFPEAK,1612137600000,ZKD,61.4,Zone K
OFFPEAK,1614556800000,ZKD,32.4,Zone K
OFFPEAK,1617235200000,ZKD,28.55,Zone K
OFFPEAK,1619827200000,ZKD,26.6,Zone K
OFFPEAK,1622505600000,ZKD,27.55,Zone K
OFFPEAK,1625097600000,ZKD,31.8,Zone K
OFFPEAK,1627776000000,ZKD,31.15,Zone K
OFFPEAK,1630454400000,ZKD,27.5,Zone K
OFFPEAK,1633046400000,ZKD,27.7,Zone K
OFFPEAK,1635724800000,ZKD,29.4,Zone K
OFFPEAK,1638316800000,ZKD,42.1,Zone K
OFFPEAK,1640995200000,ZKD,57.7,Zone K
OFFPEAK,1643673600000,ZKD,53.65,Zone K
OFFPEAK,1646092800000,ZKD,36.4,Zone K
ONPEAK,1556668800000,PPF,34.55,PEPCO
ONPEAK,1559347200000,PPF,35.45,PEPCO
ONPEAK,1561939200000,PPF,42.05,PEPCO
ONPEAK,1564617600000,PPF,40,PEPCO
ONPEAK,1567296000000,PPF,37.55,PEPCO
ONPEAK,1569888000000,PPF,36.6,PEPCO
ONPEAK,1572566400000,PPF,37,PEPCO
ONPEAK,1575158400000,PPF,40.7,PEPCO
ONPEAK,1577836800000,PPF,56.95,PEPCO
ONPEAK,1580515200000,PPF,54.5,PEPCO
ONPEAK,1583020800000,PPF,40.35,PEPCO
ONPEAK,1585699200000,PPF,36.55,PEPCO
ONPEAK,1588291200000,PPF,36.75,PEPCO
ONPEAK,1590969600000,PPF,36.8,PEPCO
ONPEAK,1593561600000,PPF,42.25,PEPCO
ONPEAK,1596240000000,PPF,39.45,PEPCO
ONPEAK,1598918400000,PPF,37.35,PEPCO
ONPEAK,1601510400000,PPF,35,PEPCO
ONPEAK,1604188800000,PPF,34.9,PEPCO
ONPEAK,1606780800000,PPF,38.65,PEPCO
ONPEAK,1609459200000,PPF,55.85,PEPCO
ONPEAK,1612137600000,PPF,52.05,PEPCO
ONPEAK,1614556800000,PPF,39.8,PEPCO
ONPEAK,1617235200000,PPF,35.6,PEPCO
ONPEAK,1619827200000,PPF,36.4,PEPCO
ONPEAK,1622505600000,PPF,35.15,PEPCO
ONPEAK,1625097600000,PPF,41.05,PEPCO
ONPEAK,1627776000000,PPF,38.4,PEPCO
ONPEAK,1630454400000,PPF,35.3,PEPCO
ONPEAK,1633046400000,PPF,33.75,PEPCO
ONPEAK,1635724800000,PPF,34,PEPCO
ONPEAK,1638316800000,PPF,37.1,PEPCO
ONPEAK,1640995200000,PPF,54.25,PEPCO
ONPEAK,1643673600000,PPF,50.8,PEPCO
ONPEAK,1646092800000,PPF,39.5,PEPCO
OFFPEAK,1556668800000,PPH,24.35,PEPCO
OFFPEAK,1559347200000,PPH,25.2,PEPCO
OFFPEAK,1561939200000,PPH,27.75,PEPCO
OFFPEAK,1564617600000,PPH,25.85,PEPCO
OFFPEAK,1567296000000,PPH,26.7,PEPCO
OFFPEAK,1569888000000,PPH,27.35,PEPCO
OFFPEAK,1572566400000,PPH,27.85,PEPCO
OFFPEAK,1575158400000,PPH,32.55,PEPCO
OFFPEAK,1577836800000,PPH,48.4,PEPCO
OFFPEAK,1580515200000,PPH,44.9,PEPCO
OFFPEAK,1583020800000,PPH,31.6,PEPCO
OFFPEAK,1585699200000,PPH,27.1,PEPCO
OFFPEAK,1588291200000,PPH,24.85,PEPCO
OFFPEAK,1590969600000,PPH,23.8,PEPCO
OFFPEAK,1593561600000,PPH,27,PEPCO
OFFPEAK,1596240000000,PPH,25.55,PEPCO
OFFPEAK,1598918400000,PPH,24.75,PEPCO
OFFPEAK,1601510400000,PPH,24.8,PEPCO
OFFPEAK,1604188800000,PPH,25.45,PEPCO
OFFPEAK,1606780800000,PPH,29.7,PEPCO
OFFPEAK,1609459200000,PPH,46.65,PEPCO
OFFPEAK,1612137600000,PPH,43.5,PEPCO
OFFPEAK,1614556800000,PPH,30.7,PEPCO
OFFPEAK,1617235200000,PPH,25.7,PEPCO
OFFPEAK,1619827200000,PPH,23.25,PEPCO
OFFPEAK,1622505600000,PPH,23.25,PEPCO
OFFPEAK,1625097600000,PPH,26.2,PEPCO
OFFPEAK,1627776000000,PPH,24.6,PEPCO
OFFPEAK,1630454400000,PPH,23.3,PEPCO
OFFPEAK,1633046400000,PPH,23.8,PEPCO
OFFPEAK,1635724800000,PPH,24.25,PEPCO
OFFPEAK,1638316800000,PPH,28.05,PEPCO
OFFPEAK,1640995200000,PPH,44.3,PEPCO
OFFPEAK,1643673600000,PPH,41.45,PEPCO
OFFPEAK,1646092800000,PPH,30.65,PEPCO
